pwsid,system_name,county,population,monitoring_end_date,lead_90th_ppb,includes_5th_liter_or_not,sampling_next_due_subject_to_change,year,month
MI0040447,SANDPIPER ESTATES,SANILAC,215.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040450,COUNTRYSIDE VILLAGE,SHIAWASSEE,490.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040451,LAKEVIEW ESTATES,SHIAWASSEE,380.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040454,EVERGREEN PLEASANT VALLEY TRAILER PARK,SHIAWASSEE,94.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040466,SUNRISE MHP,ST. CLAIR,120.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040470,MEMORY LANE MOBILE HOME PARK,ST. JOSEPH,340.0,2023-12-31,3.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040471,KLINES RESORT,ST. JOSEPH,398.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040472,MICHIANA MOBILE HOME PARK,ST. JOSEPH,100.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040474,SWEET LAKE MOBILE HOME PARK,ST. JOSEPH,80.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040476,GOLDEN POND ESTATES,ST. JOSEPH,102.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040477,WASHBURN LAKE VILLAGE MHP,ST. JOSEPH,108.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040480,WOOD VALLEY,TUSCOLA,348.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040484,EVERGREEN ESTATES,TUSCOLA,145.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040488,COUNTRY HOLIDAY ESTATES,VAN BUREN,148.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040490,PROSPECT MANOR MHC,VAN BUREN,94.0,2023-12-31,6.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040494,PHELPS MOBILE HOME VILLA,VAN BUREN,87.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040495,RUSH LAKE MHP/CAMPGROUND,VAN BUREN,41.0,2023-12-31,8.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040503,ORCHARD GROVE,WASHTENAW,725.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040504,PLEASANT LAKE PARK LLC,WASHTENAW,60.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040520,HWY M553 MOBILE ESTATES,MARQUETTE,50.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040554,BEAN CREEK RESORT,LENAWEE,112.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040563,DUMONT CREEK ESTATES,ALLEGAN,188.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040576,WHISPERING PINES,KENT,125.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040577,PINE ISLAND LAKE REC PARK,MUSKEGON,75.0,2023-12-31,4.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040580,KAMP VILLA RV PARK,MANISTEE,100.0,2023-12-31,7.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040585,YANKEE SPRINGS MEADOWS,BARRY,710.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040587,HESPERIA MHP LLC,NEWAYGO,248.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040598,COUNTRY VIEW MOBILE HOME COMMUNITY,CASS,55.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040600,EGELCRAFT MOBILE HOME PARK,MUSKEGON,1125.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040601,PINE RIDGE MOBILE HOME COMMUNITY,GENESEE,490.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040603,"PINE RIDGE COMMUNITY, INC.",ALLEGAN,122.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040609,PINE HAVEN ESTATES MHC,IONIA,125.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040614,WEST OLIVE ESTATES,OTTAWA,1850.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040617,CANTERBURY ESTATES MHP,IONIA,350.0,2023-12-31,4.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040619,CEDARFIELD MOBILE HOME PARK,KENT,480.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040650,WEST PINE ISLAND,MUSKEGON,75.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040653,SUNSET SHORES,MECOSTA,200.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040657,NORTHVILLE CROSSING,WASHTENAW,1890.0,2023-12-31,5.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040658,TYRONE WOODS,LIVINGSTON,733.0,2023-12-31,5.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040663,RIVER RIDGE - SALINE,WASHTENAW,720.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040664,APPLE GROVE ESTATES,KENT,125.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040668,APPLEWOOD,VAN BUREN,75.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040678,OAKS OF ROCKFORD,KENT,860.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040682,HIDDEN CREEK ESTATES,ALLEGAN,318.0,2023-12-31,6.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0060937,THE LAURELS OF FULTON,GRATIOT,50.0,2023-12-31,5.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0062653,GLADWIN NURSING AND REHABILITATION COMMU,GLADWIN,60.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0064213,MEADOWBROOK MED CARE FACILITY,ANTRIM,154.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0066700,THE PORCHES,OTSEGO,25.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0000072,AKRON TOWNSHIP,TUSCOLA,219.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000088,ALBEE TOWNSHIP,SAGINAW,411.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000090,FORD FORESTRY CENTER,BARAGA,168.0,2024-06-30,5.0,N,2027-09-30 00:00:00,2024.0,6.0
MI0000125,ALLEGAN COUNTY SERVICES CENTER,ALLEGAN,101.0,2024-12-31,4.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000127,ALLENDALE TOWNSHIP,OTTAWA,19725.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000210,ANDREWS UNIVERSITY,BERRIEN,3000.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000221,ANN ARBOR TOWNSHIP,WASHTENAW,1338.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000236,ARBOR RIDGE CONDOMINIUMS,JACKSON,58.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000240,"ARMADA, VILLAGE OF",MACOMB,1794.0,2024-12-31,2.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0000242,ARTESIAN SPRINGS RV RESORT,EMMET,61.0,2024-06-30,4.0,Y,2027-09-30 00:00:00,2024.0,6.0
MI0000250,"ASHLEY, VILLAGE OF",GRATIOT,526.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000320,AUGUSTA,KALAMAZOO,885.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000340,BAD AXE,HURON,3129.0,2024-12-31,3.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000350,"BALDWIN, VILLAGE OF",LAKE,1060.0,2024-12-31,3.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0000355,BALDWIN TOWNSHIP,IOSCO,650.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000370,"BANCROFT, VILLAGE OF",SHIAWASSEE,616.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000400,BANGOR-MONITOR METRO DISTRICT,BAY,2971.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000420,BARODA,BERRIEN,910.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000430,BARTON HILLS,WASHTENAW,450.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000501,BEACH HOUSE APARTMENTS,OAKLAND,25.0,2024-12-31,4.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000503,BEACON HOME AT COLBY,MONTCALM,36.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000508,BEAR CREEK VILLA,IONIA,25.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000510,"BEAR LAKE, VILLAGE OF",MANISTEE,318.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000513,BEAVER CREEK-GRAYLING TOWNSHIPS UA,CRAWFORD,25.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000517,BEAVER ROAD AREA WATER ASSOC.,BAY,829.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000518,BEAVER TOWNSHIP,BAY,1211.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000520,BEAVERTON,GLADWIN,1071.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000550,IRON RIVER TOWNSHIP-BEECHWOOD,IRON,440.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000560,BELDING,IONIA,5769.0,2024-12-31,2.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0000570,"BELLAIRE, VILLAGE OF",ANTRIM,1086.0,2024-12-31,0.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0000575,WHISPERING PINES SENIOR LIVING,MISSAUKEE,39.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000590,"BELLEVUE, VILLAGE OF",EATON,1282.0,2024-12-31,6.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0000610,BENZONIA VILLAGE OF,BENZIE,511.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000620,BERGLAND TOWNSHIP,ONTONAGON,210.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000660,BESSEMER,GOGEBIC,1619.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000720,"BIRCH RUN, VILLAGE OF",SAGINAW,1555.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000722,BIRCH RUN TOWNSHIP,SAGINAW,2080.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000725,BIRCHWOOD FARMS,EMMET,1227.0,2024-12-31,3.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000733,BLACK BEAR FARMS,GRAND TRAVERSE,110.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000743,BLAIR TOWNSHIP,GRAND TRAVERSE,2788.0,2024-12-31,3.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000794,BLUE SPRUCE APARTMENTS,IONIA,96.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000798,BLUMFIELD-REESE WATER AUTH.,SAGINAW,3024.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000799,BOYNAIRE LANDOWNERS ASSOCIATION,EMMET,54.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000800,"BOYNE CITY, CITY OF",CHARLEVOIX,3735.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000813,HIGHLANDS AT HARBOR SPRINGS,EMMET,450.0,2024-12-31,5.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000820,"BRECKENRIDGE, VILLAGE OF",GRATIOT,1339.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000840,BRIDGEPORT TOWNSHIP,SAGINAW,10104.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000850,BRIDGMAN,BERRIEN,2291.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000890,BRITTON,LENAWEE,611.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000910,BRONSON,BRANCH,2421.0,2024-12-31,2.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0000920,BROOKLYN,JACKSON,1313.0,2024-12-31,4.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0000930,BROWN CITY,SANILAC,1316.0,2024-12-31,2.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0000970,"BUCKLEY, VILLAGE OF",WEXFORD,529.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001015,BUTTERCUP SHORES,BENZIE,40.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001020,"BYRON, VILLAGE OF",SHIAWASSEE,581.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001050,CAMDEN,HILLSDALE,512.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001052,CAMP ARCADIA / LCA,MANISTEE,400.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001125,CARNEY-NADEAU WATER & SEWER AUTHORITY,MENOMINEE,200.0,2024-12-31,4.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001160,CARROLLTON TOWNSHIP,SAGINAW,6103.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001180,"CARSONVILLE, VILLAGE OF",SANILAC,527.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001210,CASPIAN,IRON,997.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001258,CEDAR CREEK TOWNSHIP,WEXFORD,124.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001310,CENTREVILLE,ST. JOSEPH,1579.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001325,CHALET DU PAW PAW CONDOMINIUMS,BERRIEN,95.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001335,CHARLEVOIX TOWNSHIP (DIST),CHARLEVOIX,1700.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001335,CHARLEVOIX TOWNSHIP (DIST2),CHARLEVOIX,1700.0,2024-12-31,3.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001340,"CHARLOTTE, CITY OF",EATON,9074.0,2024-12-31,0.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0001400,CHIKAMING TOWNSHIP,BERRIEN,2825.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001420,"CLARE, CITY OF",CLARE,3118.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001460,"CLIFFORD, VILLAGE OF",LAPEER,324.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001465,CLIMAX,KALAMAZOO,767.0,2024-12-31,3.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001490,"CLIO, CITY OF",GENESEE,2515.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001520,"COLEMAN, CITY OF",MIDLAND,1243.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001530,COLOMA,BERRIEN,1555.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001540,COLON,ST. JOSEPH,1190.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001543,GREEN OAK TWP - CENTENNIAL FARMS,LIVINGSTON,900.0,2024-12-31,10.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001570,"COLUMBIAVILLE, VILLAGE OF",LAPEER,787.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001600,CONSTANTINE,ST. JOSEPH,2075.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001610,COOPERSVILLE,OTTAWA,4519.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001620,COPPER CITY,HOUGHTON,210.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001640,"CORUNNA, CITY OF",SHIAWASSEE,2028.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001643,COTTAGE COVE ON ELK LAKE,ANTRIM,34.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001652,COUNTRY VILLAGE APARTMENTS,ROSCOMMON,80.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001657,COUNTRY VIEW MANOR CONDOS,BERRIEN,62.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001669,LAKESIDE APARTMENTS,OAKLAND,30.0,2024-06-30,0.0,N,2027-09-30 00:00:00,2024.0,6.0
MI0001692,MACK. CO. HOUSING-CURTIS,MACKINAC,50.0,2024-12-31,5.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001715,CRYSTAL HIGHLANDS SUBDIVISION,BENZIE,50.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001716,CRYSTAL MOUNTAIN RESORT & SPA,BENZIE,700.0,2024-12-31,3.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001718,"DANSVILLE, VILLAGE OF",INGHAM,125.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001750,DECATUR,VAN BUREN,1838.0,2024-12-31,0.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0001760,"DECKERVILLE, VILLAGE OF",SANILAC,830.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001773,DEERWOOD SUBDIVISION,OAKLAND,1824.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001870,"DRYDEN, VILLAGE OF",LAPEER,1034.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001905,DUNRENTIN HEIGHTS SUBDIVISION,ST. CLAIR,81.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001932,"EAGLE VILLAGE, INC.",OSCEOLA,84.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0001970,"EAST JORDAN, CITY OF (DIST)",CHARLEVOIX,2215.0,2024-12-31,4.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0001970,"EAST JORDAN, CITY OF (DIST2)",CHARLEVOIX,2215.0,2024-12-31,0.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0002025,EATON GREEN ESTATES SUBDIVISION,EATON,363.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002055,EDGE 72,GRAND TRAVERSE,288.0,2024-06-30,0.0,N,2027-09-30 00:00:00,2024.0,6.0
MI0002079,EL RANCHO ALANSON,EMMET,274.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002090,"ELK RAPIDS, VILLAGE OF",ANTRIM,1642.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002110,"ELLSWORTH, VILLAGE OF",ANTRIM,349.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002115,ELMWOOD TOWNSHIP,LEELANAU,255.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002130,"EMPIRE, VILLAGE OF",LEELANAU,400.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002195,LANTERN BAY TREATMENT CENTER,VAN BUREN,52.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002250,"FARWELL, VILLAGE OF",CLARE,871.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002274,CREEKSIDE AT FENTON HEIGHTS,LIVINGSTON,48.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002287,FIFE LAKE TOWNHOUSES,GRAND TRAVERSE,54.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002290,FILER CHARTER TOWNSHIP,MANISTEE,940.0,2024-12-31,4.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002291,FILLMORE TOWNSHIP,ALLEGAN,25.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002350,FORD RIVER TOWNSHIP,DELTA,385.0,2024-12-31,0.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0002390,"FOWLER, VILLAGE OF",CLINTON,1136.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002410,FRANKENLUST TOWNSHIP,BAY,3626.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002420,"FRANKENMUTH, CITY OF",SAGINAW,4944.0,2024-12-31,3.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002425,FRANKENMUTH TOWNSHIP,SAGINAW,1389.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002450,BRIARCLIFF HOMEOWNERS ASSN,OAKLAND,483.0,2024-12-31,3.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002465,FRASER TOWNSHIP,BAY,1226.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002470,TITTABAWASSEE TOWNSHIP,SAGINAW,9227.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002510,GAASTRA,IRON,376.0,2024-06-30,1.0,Y,2027-09-30 00:00:00,2024.0,6.0
MI0002520,"GAGETOWN, VILLAGE OF",TUSCOLA,388.0,2024-12-31,3.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002530,GALESBURG,KALAMAZOO,2377.0,2024-12-31,3.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002540,GARDEN,DELTA,270.0,2024-12-31,1.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0002600,"GAYLORD, CITY OF",OTSEGO,3629.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002615,GENESEE COUNTY WATER SYSTEM,GENESEE,71500.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002617,GENESEE TOWNSHIP,GENESEE,8473.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002655,GLENN HAVEN SHORES,ALLEGAN,100.0,2024-12-31,9.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002657,GLEN OAKS COMMUNITY COLLEGE (DIST2),ST. JOSEPH,1233.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002657,GLEN OAKS COMMUNITY COLLEGE (DIST),ST. JOSEPH,1233.0,2026-12-31,1.0,N,2027-09-30 00:00:00,2026.0,12.0
MI0002659,GLENNWOODS SUBDIVISION,ALLEGAN,77.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002680,GOBLES,VAN BUREN,725.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002837,GREENFIELD ESTATES,ALLEGAN,68.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002839,GREAT LAKES ADVENTIST ACADEMY,MONTCALM,360.0,2024-12-31,3.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002840,"GRAYLING, CITY OF",CRAWFORD,1884.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002925,LAKE DOSTER,ALLEGAN,1287.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0002940,STAMBAUGH TWP - HAGERMAN LAKE,IRON,230.0,2024-12-31,12.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003005,HARBOR HILLS SUBDIVISION ASSOCIATION,EMMET,65.0,2024-12-31,4.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003010,"HARBOR SPRINGS, CITY OF",EMMET,1194.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003015,HARBOR SPRINGS AREA AUTHORITY,EMMET,303.0,2024-12-31,4.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003018,HARING CHARTER TOWNSHIP,WEXFORD,839.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003030,"HARRISON, CITY OF",CLARE,1100.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003050,"HARRISVILLE, CITY OF",ALCONA,493.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003060,HART,OCEANA,2126.0,2024-12-31,3.0,Y,2027-09-30 00:00:00,2024.0,12.0
MI0003175,HILLVIEW ESTATES SUBDIVISION,OAKLAND,354.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003223,HOMER TOWNSHIP,MIDLAND,3097.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003228,HOPE NETWORK - WEST LAKE- FACILITY,IONIA,48.0,2024-12-31,4.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003240,HOWARD CITY,MONTCALM,1800.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003312,HIGHLAND TOWNSHIP,OAKLAND,3786.0,2024-12-31,0.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003330,PORTAGE TOWNSHIP (DIST),HOUGHTON,1214.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003330,PORTAGE TOWNSHIP (DIST2),HOUGHTON,1214.0,2024-12-31,1.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003342,INDEPENDENCE TOWNSHIP,OAKLAND,11790.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003350,STAMBAUGH TOWNSHIP-INDIAN LAKE,IRON,290.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003362,INLAND HOUSE CONDOMINIUM ASSOCIATION,EMMET,90.0,2024-12-31,7.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003365,INTERLOCHEN CENTER FOR THE ARTS,GRAND TRAVERSE,750.0,2024-12-31,11.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003475,JAMES TOWNSHIP,SAGINAW,2023.0,2024-12-31,2.0,N,2027-09-30 00:00:00,2024.0,12.0
MI0003490,JONESVILLE,HILLSDALE,2258.0,2024-12-31,3.0,N,2027-09-30 00:00:00,2024.0,12.0
